Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image
5/27/16,@eIncBoston,e inc.,Teens at the Gallivan community center are busy planting & dreaming of delicious salads to come! #enviroed #science https://t.co/1gJ6Z3glWg,7.36E+17,Hootsuite,343,534,0,0,No,9/28/10,"Boston, MA","#Nonprofit #environment #science organization committed to teaching children, youth and families the science of our planet and their role in #sustainability.",View
5/28/16,@eIncBoston,e inc.,Get outside and enjoy the great weather this weekend! #enviroed #science https://t.co/5F6oUAIHyn,7.37E+17,Twitter for Android,344,534,0,1,No,9/28/10,"Boston, MA","#Nonprofit #environment #science organization committed to teaching children, youth and families the science of our planet and their role in #sustainability.",View
5/30/16,@eIncBoston,e inc.,"Our Planet Protector Awards recognize our hard working schools, teachers, and green teams - we can't wait to honor them June 9th! #enviroed",7.37E+17,Hootsuite,345,534,0,0,No,9/28/10,"Boston, MA","#Nonprofit #environment #science organization committed to teaching children, youth and families the science of our planet and their role in #sustainability.",View
5/31/16,@eIncBoston,e inc.,So important to preserving our wildlife and the living wonders all around the world! #enviroed #science #nature https://t.co/vYf61BCyGY,7.38E+17,Twitter for Android,347,534,0,0,No,9/28/10,"Boston, MA","#Nonprofit #environment #science organization committed to teaching children, youth and families the science of our planet and their role in #sustainability.",View
4/22/16,@EIRCorg,EIRC,"RT @EDGreenRibbon: '16 #EDGreenRibbon honorees are here, reducing enviro impact, improving health, offering authentic #enviroed! https://t.…",7.24E+17,Twitter Web Client,664,319,6,0,No,11/9/12,,"EIRC is a public agency specializing in education-related programs and services for parents, schools, communities, nonprofit organizations and businesses.",View
4/28/16,@ejabel2,ej abel,"RT @selfgovwest: Gov'ts are the worst #Polluters. And, of course, face little/no punishment https://t.co/az2xXzkt6E #utpol #EnviroEd https:…",7.26E+17,Twitter for iPad,1637,1280,2,0,No,8/29/12,"Living in beautiful Belize, ","Loves God, Country, and Freedom! I'm a person who believes politics have divided, destroyed, and weakened our great country. PC I am not!",View
3/10/16,@ElaineE1ho,elaine,RT @GreenLearning: 10 things to know about climate finance in 2015 via @ODIdev #climatechange #EnviroEd https://t.co/c6zNaX5gei https://t.c…,7.08E+17,Twitter for Android,35,36,1,0,No,6/9/15,"Toronto, Ontario","PhD student, corporate sustainability associate, entrepreneur, passionate environmental leader, and ardent volunteer",View
3/19/16,@elemenous,Lucy Gray,"RT @MsYorksClass: Oooh, @litterati! Time to clean up the planet! 🌎 https://t.co/v3J3rY8YcU Citizen science! #EnviroEd #cue16 https://t.co/U…",7.11E+17,Twitter Web Client,36817,24832,1,0,No,1/21/07,"Northbrook, IL ",Apple Distinguished Educator Lucy Gray is an education technology and social media consultant; co-founder of @GlobalEdCon. https://t.co/Fifwu1yB1d,View
4/17/16,@EliaMSLibraryLC,Nataliya Brylynska,"RT @JFVandermeij: ""@mcd_boulanger: At #OSEE-PD #EnviroEd how to transform a playground into an amazing place to play https://t.co/8UJfr0HKS…",7.22E+17,Twitter Web Client,150,256,3,0,No,9/6/14,,"Master of Education, Teacher Librarian, TDSB; love to travel, paint and read;",View
5/13/16,@ElisaLitvin,Elisa Litvin,RT @BigHistoryPro: Tree rings can tell you more than just the age of a tree—they also record the climate of each year. #enviroed https://t.…,7.31E+17,Twitter for Android,72,102,8,0,No,4/21/11,,"Historian, teacher, foodie",View
4/24/16,@ElizabethBastos,spineless & buoyant,RT @RangerRidley: Lots of #CitSci opportunities for #EnviroEd worldwide and it's the month to celebrate just that https://t.co/JM4Zjjd9Fh,7.24E+17,Twitter for iPhone,3126,3818,5,0,No,12/14/09,75% of the earth ,"the life aquatic : #marine science : #scicomm : #citsci : #womeninscience : #invertebrates, esp. #octopus : #mermaid enthusiast : nerd of the world",View
3/20/16,@ElizabethNeves6,Elizabeth Neves,"RT @KinderKids123: Beautiful reflection on the creek during today's evening walk. Nature is so beautiful, isn't it? 🌿💕 #EnviroEd https://t.…",7.12E+17,Twitter for iPhone,208,268,1,0,No,12/18/13,"Toronto, Ontario",ELKP Teacher @ TCDSB...because Kindergarten matters,View
3/23/16,@ElizabethNeves6,Elizabeth Neves,RT @KinderKids123: Children That Play Outside In All Weather Grow Up Resilient | Wild Earth #EnviroEd https://t.co/9aZta01pds,7.13E+17,Twitter for iPhone,211,274,1,0,No,12/18/13,"Toronto, Ontario",ELKP Teacher @ TCDSB...because Kindergarten matters,View
5/19/16,@ElizabethNeves6,Elizabeth Neves,RT @KinderKids123: Ss helped transform sand table into a Snail Oasis!Thx 4 the idea @vsilva_k 😊🐌. @PeelSchools #enviroed @peterlbursey http…,7.33E+17,Twitter for iPhone,228,365,3,0,No,12/18/13,"Toronto, Ontario",ELKP Teacher @ TCDSB...because Kindergarten matters,View
5/10/16,@ElizAnnSeton,StElizabethAnnSeton,RT @OCSBeco: @ElizAnnSeton students care about conserving water and keeping it clean! #EnviroEd @ON_EcoSchools https://t.co/XkLiBaDhm8,7.30E+17,Twitter for iPhone,322,60,1,0,No,10/24/11,Ottawa Ontario,Ottawa Catholic School Board Elementary School Kindergarten to Grade 6.,View
3/23/16,@ELKissner,Emily Kissner,"A1: The forest comes right up to my window so we do solo spots, bird watching...#EnviroEd https://t.co/xUBSGNkKDS",7.13E+17,Twitter for iPhone,1007,1317,0,2,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, naturalist, writer. Tweets about classroom, reading, nature, and #phenology",View
3/23/16,@ELKissner,Emily Kissner,"Forests are also great for looking at topics like niche, decomposers, etc #EnviroEd",7.13E+17,Twitter for iPhone,1007,1317,0,1,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, naturalist, writer. Tweets about classroom, reading, nature, and #phenology",View
3/23/16,@ELKissner,Emily Kissner,A2: Run off is a big issue for water quality...teaching about riparian buffer zones so important #EnviroEd,7.13E+17,Twitter for iPhone,1007,1317,0,0,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, naturalist, writer. Tweets about classroom, reading, nature, and #phenology",View
3/23/16,@ELKissner,Emily Kissner,RT @RangerRidley: We have a high school forest succession program in which we attempt to map changing forest via GIS #EnviroEd,7.13E+17,Twitter for iPhone,1007,1317,1,0,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, naturalist, writer. Tweets about classroom, reading, nature, and #phenology",View
3/23/16,@ELKissner,Emily Kissner,A4: Lots of streams nearby with good water quality; trying to help students learn how to protect them #EnviroEd,7.13E+17,Twitter for iPhone,1007,1317,0,1,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, naturalist, writer. Tweets about classroom, reading, nature, and #phenology",View
5/9/16,@ELKissner,Emily Kissner,"The hummingbirds were a fun distraction today. They kept buzzing by the windows, trying to sip from the flowers there! #enviroed",7.30E+17,Twitter Web Client,1042,1357,1,2,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, writer. Tweets about classroom, reading, nature, and #phenology. Photos mine.",View
5/11/16,@ELKissner,Emily Kissner,"A3: Kids don't value what they don't know. If they don't visit parks, natural places, they won't see them as important #EnviroEd",7.31E+17,Twitter Web Client,1051,1363,4,5,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, writer. Tweets about classroom, reading, nature, and #phenology. Photos mine.",View
5/25/16,@ELKissner,Emily Kissner,"@ycedillo94 My students love it when I put on live cams, like from @exploreorg , during transition times. #EnviroEd",7.36E+17,Twitter for iPhone,1070,1381,1,2,No,9/6/13,Pennsylvania,"6th grade teacher, parent, gardener, writer. Tweets about classroom, reading, nature, and #phenology. Photos mine.",View
3/23/16,@emahoneywest,Erica Mahoney,"RT @IslandWood: ""Now more than ever, I recognize the need for #EnviroEd for all students."" https://t.co/hgrU5jDytr @UWCollegeOfEd https://t…",7.13E+17,Twitter for Android,32,70,5,0,No,12/22/13,,"A mom, a teacher, a wife, a learner, and more...",View
3/16/16,@EmbarrassingPET,embarrassing plastic,RT @PatriciaNewman: For #EarthDay2016 take 30-day challenge - Refuse single-use plastic! Ideas here: https://t.co/oNeZm63CHt #RefuseSUP #en…,7.10E+17,Twitter for Android,6,26,1,0,No,2/2/16,United Kingdom,Plastic is everywhere and it's embarrassing.,View
4/22/16,@EMillerFCPSAA,Erin M. Miller,RT @MindShiftKQED: 5 @TED_ED Lessons to watch on #EarthDay! https://t.co/nFkgYTZg31 #edchat #scichat #enviroed,7.24E+17,Twitter for iPhone,296,341,13,0,No,12/24/12,FCPS,Primary Talent Development Teacher,View
3/20/16,@EmmanuelQ,Emmanuel Quinones,"RT @MsYorksClass: Oooh, @litterati! Time to clean up the planet! 🌎 https://t.co/v3J3rY8YcU Citizen science! #EnviroEd #cue16 https://t.co/U…",7.11E+17,Twitter for iPhone,569,809,8,0,No,4/24/09,"Lubbock, Texas","Christian, Musician, Social Entrepreneur, and Environmentalist Hub City",View
3/31/16,@emmoretti,Emilia Moretti,RT @MrsMorgado1: We are learning the steps to pot a plant. #EnviroEd #dpcdsb @StTimsEcoTeam @StTimothyDPCDSB @LPapaloni https://t.co/YOMFCR…,7.16E+17,Twitter for iPhone,378,954,1,0,No,3/24/09,"Toronto, Canada","Educator...with a passion for learning. Wonder, Explore, & Create",View
4/13/16,@Energy_Lit,Energy Diet,RT @PDSB_eco: Great resources included in this challenge. #EnviroEd https://t.co/HZBbugFUbp,7.20E+17,TweetDeck,505,478,2,0,No,11/29/13,Canada,The Classroom Energy Diet Challenge is a free K-12 curriculum-linked challenge series about energy use issues & solutions. Presented by @Shell_Canada & @CanGeo.,View
3/12/16,@enerscore,EnerScore,RT @EPA: #EEWeek 2016 focuses on Greening STEM. Find resources to connect nature to your classroom: https://t.co/H1dxiGMgcd #EnviroEd,7.09E+17,Hootsuite,128,81,17,0,No,4/7/13,"Cambridge, MA",Walkscore for home energy efficiency,View
4/1/16,@EnertechB,Enertech-Beratung,RT @EPAresearch: Incorporating sustainability in schools. #EnviroEd supporting functional learning environments: https://t.co/NchP8eZP6g #…,7.16E+17,Twitter for iPhone,121,437,4,0,No,3/17/15,Deutschland,"Energy Consultant / Energy-Management / Energy-Audits - easy, understandable & sustainable! For more info - get in contact with us :)",View
3/16/16,@enertweets,Let's Talk Energy,RT @AlbertaEE: The premier has arrived https://t.co/VsHXSq0j87 @AlbertaEcotrust @AlbertaTomorrow @GEOEC @insideeducation @enertweets #envi…,7.10E+17,Hootsuite,1723,754,4,0,No,6/29/10,Canada,Let's #TalkEnergy is a national program that aims to enhance energy awareness and literacy among Canadians to contribute to a sustainable energy future.,View
5/27/16,@enickers,Elena Nickerson,@StuartCDSchool @PhillyBugMuseum 2nd graders having fun learning about insects #stem #enviroed https://t.co/pppPhmvTui,7.36E+17,Twitter for iPhone,230,439,0,1,No,10/1/12,"Princeton ,New Jersey",STEM grades 1-4. We love to share discoveries and wonders!,View
5/1/16,@EnvInitiative,EnvInitiative,High five Race 2 Reduce - a finalist in the #16EIAwards https://t.co/s8CNYCDhrR #enviroed https://t.co/qwRpAUdGMk,7.27E+17,Hootsuite,2261,2072,0,0,No,9/17/10,"Minneapolis, MN",We build partnerships to develop collaborative solutions to environmental problems. Air. Sustainability. Ag & Environment. Policy. Tweets by Emily & Dani.,View
5/1/16,@EnvInitiative,EnvInitiative,Yay! Sauk River Watershed District WaterFests is an #enviroed finalist for the #16EIAwards: https://t.co/s8CNYCDhrR https://t.co/pBNiludVWl,7.27E+17,Hootsuite,2260,2072,0,1,No,9/17/10,"Minneapolis, MN",We build partnerships to develop collaborative solutions to environmental problems. Air. Sustainability. Ag & Environment. Policy. Tweets by Emily & Dani.,View
5/2/16,@EnvInitiative,EnvInitiative,Congrats Saint Paul EcoDistrict - 1 of 3 #16EIAwards finalists in the #enviroed category: https://t.co/1tsdlu0uF1 https://t.co/9ctoOfcOUe,7.27E+17,Hootsuite,2261,2072,0,0,No,9/17/10,"Minneapolis, MN",We build partnerships to develop collaborative solutions to environmental problems. Air. Sustainability. Ag & Environment. Policy. Tweets by Emily & Dani.,View
